section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1216,1690310444324263117,1690310445476283117,1152,553.222,516.302,-0.8515660861310689,0.9163770650353141
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1217,1690310445660275117,1690310447828331117,2168,556.783,524.369,-0.5841426830291874,0.3106279244832844
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1218,1690310447992324117,1690310451916326117,3924,538.362,530.051,-1.967243024088179,-0.11605051674054331
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1219,1690310452108313117,1690310453920272117,1811,527.724,538.021,-2.766109533690182,-0.714191331342567
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1220,1690310454104308117,1690310455328270117,1223,532.911,511.265,-2.376945792713712,1.2942851208291
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1221,1690310455512289117,1690310456500317117,988,523.08,527.098,-3.1147137705005234,0.10567076387610427
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1222,1690310456712289117,1690310459036331117,2324,536.588,523.001,-2.1004703131248172,0.4132236296684771
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1223,1690310459232444117,1690310459980280117,747,629.588,514.833,4.882792315475731,1.0254665394862426
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1224,1690310460020326117,1690310460280378117,260,540.924,523.468,-1.774944922243545,0.37821459873566654
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1225,1690310460580303117,1690310462136298117,1555,587.711,527.205,1.7380666930414073,0.09762907135440356
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1226,1690310462352321117,1690310463708276117,1355,690.297,488.78,9.448404929429866,2.9696948592367627
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1227,1690310463872279117,1690310464240290117,368,711.629,481.931,11.054922540655095,3.475846265514625
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1228,1690310464280324117,1690310464720333117,440,771.841,498.597,15.569235752111517,2.219126984440915
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1229,1690310464756320117,1690310466828262117,2071,710.736,468.341,10.996937935553865,4.49032424596715
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1230,1690310467004259117,1690310467620486117,616,712.933,468.347,11.162210462284772,4.489050892218484
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1231,1690310467660290117,1690310467820355117,160,632.648,459.705,5.125930253648816,5.159484107804397
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1232,1690310467860332117,1690310470280323117,2419,710.614,474.087,10.98363943208066,4.061577283934023
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1233,1690310470400271117,1690310470832340117,432,699.524,493.405,10.139685932015578,2.6221744302187577
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1234,1690310470996288117,1690310472216365117,1220,574.695,479.895,0.7618572411604626,3.650177999492326
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1235,1690310472376273117,1690310472440275117,64,521.697,554.14,-3.219644487370358,-1.9238009263370044
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1236,1690310472468270117,1690310473896304117,1428,544.999,501.875,-1.4694949001650965,1.9995185100976705
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1237,1690310473936319117,1690310474152281117,215,530.133,561.788,-2.5866569531930153,-2.4982456679623253
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1238,1690310474192275117,1690310475264289117,1072,587.996,480.007,1.7618574243504013,3.6413222473504026
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1239,1690310475420272117,1690310476168270117,747,576.16,484.936,0.8717908464889683,3.271643149415381
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1240,1690310476380340117,1690310477540299117,1159,570.892,499.288,0.4754645077016119,2.1939544697859814
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1241,1690310477668298117,1690310478496248117,827,556.123,509.275,-0.633819885455493,1.4439841142999266
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1242,1690310478516347117,1690310479392263117,875,565.355,598.497,0.05964606406136711,-5.25518745318709
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1243,1690310479420278117,1690310479980286117,560,562.228,663.691,-0.1771226063678348,-10.148800034825031
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1244,1690310480008265117,1690310481660297117,1652,565.871,546.007,0.09826992549392694,-1.3141624038434008
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1245,1690310481880644117,1690310483108275117,1227,534.697,507.318,-2.2430598511857913,1.5906227836954867
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1246,1690310483320283117,1690310484760285117,1440,533.862,507.346,-2.3057250576562183,1.5885022478204451
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1247,1690310484964263117,1690310485984457117,1020,631.758,523.155,5.045266843696415,0.40130730911864704
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1248,1690310486132270117,1690310486476340117,344,624.767,507.594,4.52145750773596,1.568677082757055
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1249,1690310486688308117,1690310487668284117,979,636.745,500.911,5.422000690526831,2.0690881842882645
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1250,1690310487856536117,1690310491448430117,3591,618.908,511.838,4.081094582175931,1.2505872140040202
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1251,1690310491620301117,1690310493928261117,2307,598.43,509.845,2.5434392862565294,1.4007702564239322
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1252,1690310494076281117,1690310495528222117,1451,619.527,528.321,4.126911204458316,0.013868514674179357
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1253,1690310495776274117,1690310497212337117,1436,644.844,529.27,6.027592196728377,-0.05716691810577052
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1254,1690310497248263117,1690310497584264117,336,747.214,591.858,13.742847010282398,-4.70999978905186
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1255,1690310497616294117,1690310498612300117,996,682.437,573.754,8.859721137086906,-3.3834325233549567
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1256,1690310498808287117,1690310500196346117,1388,522.602,559.697,-3.1522272085962557,-2.340886619415046
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1257,1690310500356275117,1690310504060280117,3704,529.934,526.401,-2.6000415404245216,0.157984859354065
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1258,1690310504252272117,1690310504860287117,608,529.039,542.17,-2.667497196476285,-1.0256696183536949
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1259,1690310504900295117,1690310505344305117,444,511.326,449.035,-4.011771318772185,5.962759128992819
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1260,1690310505384293117,1690310506388414117,1004,534.173,530.04,-2.2817661782271235,-0.11521699740380074
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1261,1690310506720277117,1690310507140381117,420,607.06,538.089,3.1909967409988735,-0.719238035668555
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1262,1690310507368275117,1690310507456286117,88,655.4,552.711,6.8222085453053225,-1.812998595543291
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1263,1690310507680334117,1690310509472310117,1791,702.787,520.52,10.377747268794554,0.5967091040810469
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1264,1690310509704289117,1690310510760287117,1055,734.989,517.575,12.795510869295923,0.8145877741763934
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1265,1690310511000312117,1690310511516353117,516,742.818,512.562,13.384307816379778,1.1869260893059654
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1266,1690310511544364117,1690310511960299117,415,687.682,472.737,9.260047848082557,4.169582336122135
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1267,1690310512000272117,1690310512460316117,460,741.389,526.841,13.27497336415908,0.1246267230399886
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1268,1690310512636265117,1690310514528285117,1892,714.698,563.418,11.278940769508583,-2.6037799241214574
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1269,1690310514708261117,1690310515776390117,1068,720.547,547.869,11.712769569947096,-1.443103473345177
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1270,1690310515956271117,1690310519040689117,3084,736.953,539.497,12.942784889189696,-0.8175086041981983
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1271,1690310519216276117,1690310520188419117,972,702.508,527.194,10.356394016696381,0.09840084397782076
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1272,1690310520376278117,1690310522268286117,1892,644.517,517.899,6.003514233902416,0.7951310136921204
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1273,1690310522396297117,1690310523392277117,995,580.417,510.087,1.190647640952609,1.3829449216954122
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1274,1690310523540290117,1690310524396269117,855,581.21,515.729,1.2501110987743187,0.9593226166375397
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1275,1690310524612291117,1690310529836275117,5223,571.614,539.01,0.5294881715212236,-0.788816230012793
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1276,1690310530120407117,1690310530720305117,599,572.184,507.169,0.5723838206801508,1.602174397906065
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1277,1690310530956285117,1690310532272273117,1315,601.17,520.056,2.748761518187361,0.634290686888393
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1278,1690310532568273117,1690310533192271117,623,655.747,540.673,6.84666462936906,-0.9112091132082346
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1279,1690310533232431117,1690310533656285117,423,745.34,560.19,13.578973276117685,-2.3558313991749906
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1280,1690310534036258117,1690310535152388117,1116,475.347,551.058,-6.700232296299753,-1.689331087992002
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1281,1690310535380305117,1690310536352286117,971,502.415,544.743,-4.6668681892121615,-1.2178022417457544
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1282,1690310536396277117,1690310536668278117,272,642.195,505.309,5.830604134490915,1.738927457354934
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1283,1690310536848308117,1690310537388279117,539,674.337,534.304,8.241813510929612,-0.43360316678455596
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1284,1690310537580291117,1690310538124279117,543,653.954,512.962,6.712513544061081,1.1646595953025918
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1285,1690310538284295117,1690310538452286117,167,579.716,491.6,1.138665527781403,2.771169988363789
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1286,1690310538820287117,1690310539336267117,515,455.756,389.275,-8.260986569009656,10.419383898801996
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1287,1690310539380290117,1690310539608306117,228,450.045,503.941,-8.600937727070196,1.8378449847779448
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1288,1690310539644260117,1690310540044320117,400,536.58,552.783,-2.101709443877548,-1.822563878533904
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1289,1690310540076347117,1690310540352299117,275,547.908,495.912,-1.2512807883408161,2.4473001858883183
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1290,1690310540572260117,1690310541276454117,704,540.039,495.73,-1.8425082336768852,2.4607301509110204
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1291,1690310541468284117,1690310541956407117,488,524.406,525.222,-3.015144635815145,0.24645935657410042
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1292,1690310542336337117,1690310542996267117,659,557.564,525.187,-0.5254965777558567,0.2492055676280178
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1293,1690310543220366117,1690310543536296117,315,570.767,524.949,0.46588339227330655,0.2670465591183788
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1294,1690310543568329117,1690310544412285117,843,533.997,487.961,-2.2972056596446246,3.0437912248853345
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1295,1690310544600278117,1690310545228260117,627,548.521,539.111,-1.2045144435014055,-0.7962744646616867
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1296,1690310545428302117,1690310546076368117,648,540.391,538.52,-1.815029936273089,-0.7518331757956822
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1297,1690310546372317117,1690310548120271117,1747,500.468,530.031,-4.812418856964111,-0.1143501444426571
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1298,1690310548172304117,1690310549236296117,1063,470.493,608.736,-7.088266528045871,-6.0080738401486045
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1299,1690310549288311117,1690310549680265117,391,453.388,499.189,-8.351136963492811,2.1937864426572977
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1300,1690310549896278117,1690310550960312117,1064,461.157,508.191,-7.7656038595226695,1.520916290068244
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1301,1690310551008295117,1690310551416290117,407,563.231,567.49,-0.100083552154538,-2.92724518133872
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1302,1690310551556289117,1690310553360265117,1803,503.147,535.058,-4.611375339658175,-0.4914341745598365
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1303,1690310553536255117,1690310554788294117,1252,517.127,508.726,-3.562453507039091,1.4843813533073413
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1304,1690310554828214117,1690310556452267117,1624,434.641,585.79,-9.772030759281023,-4.279632949440733
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1305,1690310556488281117,1690310560908276117,4419,439.075,513.876,-9.42261593591779,1.0938497056195915
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1306,1690310561080363117,1690310561492294117,411,341.836,502.567,-16.728337505255823,1.921222362571687
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1307,1690310561716377117,1690310562232272117,515,420.547,495.714,-10.819105702872928,2.448032873855228
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1308,1690310562272317117,1690310562956290117,683,579.988,510.995,1.158411471887556,1.31479692973794
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1309,1690310562976259117,1690310563132287117,156,584.172,519.331,1.4724673987258299,0.6888351099924171
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1310,1690310563304270117,1690310564092279117,788,602.587,484.208,2.858287677900583,3.32504122680475
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1311,1690310564316287117,1690310569100291117,4784,542.914,482.87,-1.627417164790228,3.4264231859317853
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1312,1690310569264297117,1690310570328266117,1063,521.698,508.725,-3.2192023610372202,1.4845749811487208
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1313,1690310570516271117,1690310571944344117,1428,515.794,491.741,-3.6646262498601248,2.7588589716892833
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1314,1690310572140267117,1690310574388312117,2248,536.097,505.652,-2.1379790320649072,1.7156872323880183
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1315,1690310574568267117,1690310575916270117,1348,524.965,513.144,-2.973582581436282,1.1529885381093832
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1316,1690310576100290117,1690310577180277117,1079,524.189,512.794,-3.031858736545495,1.1792585317604056
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1317,1690310577432282117,1690310578352276117,919,528.892,510.211,-2.6788448789311037,1.373246521409793
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1318,1690310578588269117,1690310579536308117,948,522.307,509.685,-3.173358628912147,1.4125559446185851
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1319,1690310579568256117,1690310579956270117,388,493.799,478.426,-5.320831432130734,3.755212885857829
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1320,1690310579976313117,1690310580512267117,535,523.494,508.736,-3.0843072454567446,1.4838126369978468
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1321,1690310580544287117,1690310581336350117,792,607.503,531.994,3.2241246175800575,-0.2618015912138126
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1322,1690310581380312117,1690310581636227117,255,515.007,514.852,-3.7212429243757623,1.0245504138889538
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1323,1690310581796293117,1690310584312291117,2515,499.646,512.036,-4.874951324665563,1.2352970543341188
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1324,1690310584456280117,1690310586208234117,1751,512.955,508.261,-3.8758007074312832,1.5190450733013627
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1325,1690310586392445117,1690310590452268117,4059,553.563,512.428,-0.8260529279113317,1.2072144206820978
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1326,1690310590692337117,1690310592552346117,1860,687.635,468.277,9.259268021299032,4.503059640282536
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1327,1690310592736271117,1690310594360272117,1624,699.062,461.3,10.124045369897589,5.020448805074719
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1328,1690310594560287117,1690310595864313117,1304,687.746,470.255,9.266392051832398,4.355149364595609
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1329,1690310596044256117,1690310596516282117,472,704.145,468.552,10.501020914211383,4.47699959585288
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1330,1690310596556277117,1690310598620302117,2064,628.033,510.546,4.766440441323708,1.3471074638760288
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1331,1690310598660279117,1690310599484285117,824,698.418,477.332,10.064568627909349,3.823079616215845
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1332,1690310599524329117,1690310599984361117,460,628.877,509.025,4.829953860130835,1.4611182644195142
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1333,1690310600336264117,1690310600808252117,471,722.464,495.658,11.861868696574229,2.4492904990716027
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1334,1690310601052301117,1690310602656254117,1603,627.979,463.534,4.773056592075781,4.873250574529841
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1335,1690310603140676117,1690310603284284117,143,426.84,1016.273,-12.07868757009562,-36.53629441863244
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1336,1690310603320294117,1690310604228274117,907,514.428,929.799,-4.160663438656946,-30.140948536705885
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1337,1690310604572342117,1690310604788276117,215,146.804,401.94,-31.719780823272032,9.05632932915947
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1338,1690310604968310117,1690310605052397117,84,907.437,458.905,25.830314669998568,5.057969937709121
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1339,1690310605112331117,1690310605224296117,111,811.732,391.143,18.75998983997953,10.136286624047285
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1340,1690310605436288117,1690310607376340117,1940,544.933,910.1,-1.6123329604862036,-28.669983016045535
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1341,1690310607412291117,1690310609152269117,1739,619.572,879.366,4.449831533544583,-26.329425409832417
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1342,1690310609192272117,1690310609868298117,676,612.814,775.454,3.7537470012327985,-18.524724331991063
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1343,1690310609900366117,1690310610456281117,555,678.263,774.463,8.842328643902675,-18.39290318213925
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1344,1690310610496311117,1690310612524372117,2028,667.245,879.346,8.305885254198358,-26.269403065635732
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1345,1690310612544296117,1690310612912279117,367,669.442,853.637,8.388837596186304,-24.335434782763322
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1346,1690310612936338117,1690310613208273117,271,674.907,931.56,9.163936393269358,-30.18679109315345
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1347,1690310613480298117,1690310613628286117,147,504.1,447.182,-4.557009610618194,6.10038914739464
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1348,1690310613780343117,1690310614048303117,267,320.067,564.411,-18.369719762879384,-2.648531122181981
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1349,1690310614128271117,1690310614528283117,400,57.204,481.843,-38.329019745617224,3.2727124676967225
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1350,1690310614832275117,1690310614976370117,144,599.957,1045.344,3.1750189252071497,-38.96911714240947
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1351,1690310615004341117,1690310617920281117,2915,579.286,961.441,1.2439982292858753,-32.56180246842947
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1352,1690310618188284117,1690310618416309117,228,422.48,394.883,-10.77749934381431,9.975688758182814
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1353,1690310618556294117,1690310618704349117,148,620.57,948.82,4.697594093105335,-31.575569831177262
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1354,1690310618736310117,1690310621964348117,3228,601.698,972.437,3.160005504792679,-33.38641142157765
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1355,1690310621996336117,1690310622320356117,324,546.146,998.695,-1.5959531829104097,-35.399716871591316
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,1356,1690310622356264117,1690310623268280117,912,466.468,1000.882,-8.509473344526418,-35.46652421845545
