section id,recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,229,1690309543564329117,1690309543996310117,431
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,230,1690309546400341117,1690309546848352117,448
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,231,1690309548960346117,1690309549400278117,439
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,232,1690309552512263117,1690309552868344117,356
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,233,1690309553356309117,1690309553816270117,459
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,234,1690309558708383117,1690309559128272117,419
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,235,1690309560588369117,1690309561084288117,495
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,236,1690309561680314117,1690309562096264117,415
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,237,1690309562100267117,1690309562556292117,456
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,238,1690309565324264117,1690309565800301117,476
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,239,1690309569960392117,1690309570392247117,431
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,240,1690309570768440117,1690309571200272117,431
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,241,1690309571856333117,1690309572276276117,419
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,242,1690309574544273117,1690309575000315117,456
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,243,1690309575632444117,1690309576100291117,467
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,244,1690309576720373117,1690309577156304117,435
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,245,1690309577660289117,1690309578128272117,467
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,246,1690309579536290117,1690309579984311117,448
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,247,1690309581336270117,1690309581748262117,411
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,248,1690309583320318117,1690309583780264117,459
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,249,1690309587748300117,1690309588252326117,504
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,250,1690309588352321117,1690309588848278117,495
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,251,1690309601148257117,1690309601612286117,464
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,252,1690309611976294117,1690309612488340117,512
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,253,1690309612676264117,1690309613228308117,552
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,254,1690309614956325117,1690309615452290117,495
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,255,1690309617012295117,1690309617488317117,476
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,256,1690309617564283117,1690309618084549117,520
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,257,1690309618636306117,1690309619120338117,484
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,258,1690309621592299117,1690309622056261117,463
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,259,1690309622912282117,1690309623372335117,460
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,260,1690309625404287117,1690309625864301117,460
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,261,1690309627412279117,1690309627916282117,504
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,262,1690309628416272117,1690309628904272117,488
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,263,1690309628988284117,1690309629536269117,547
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,264,1690309634084225117,1690309634540351117,456
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,265,1690309636532277117,1690309637116292117,584
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,266,1690309637264313117,1690309637648289117,383
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,267,1690309638212303117,1690309638716302117,503
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,268,1690309646708260117,1690309647144266117,436
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,269,1690309651804283117,1690309652276292117,472
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,270,1690309653392269117,1690309653828265117,435
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,271,1690309654176318117,1690309654648300117,471
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,272,1690309660752274117,1690309661224281117,472
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,273,1690309662608296117,1690309663128346117,520
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,274,1690309667880268117,1690309668300303117,420
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,275,1690309668776301117,1690309669260275117,483
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,276,1690309669748275117,1690309670244257117,495
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,277,1690309672696302117,1690309673156335117,460
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,278,1690309675288263117,1690309675748285117,460
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,279,1690309677988279117,1690309678480282117,492
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,280,1690309678504338117,1690309678968297117,463
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,281,1690309680580281117,1690309681112263117,531
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,282,1690309681472295117,1690309681948260117,475
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,283,1690309685056329117,1690309685528283117,471
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,284,1690309688548275117,1690309689068245117,519
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,285,1690309690532295117,1690309691036284117,503
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,286,1690309691480400117,1690309691972299117,491
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,287,1690309696140301117,1690309696660273117,519
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,288,1690309699664337117,1690309700108438117,444
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,289,1690309702476342117,1690309703004334117,527
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,290,1690309704320283117,1690309704828274117,507
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,291,1690309706444401117,1690309706960330117,515
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,292,1690309711224270117,1690309711716277117,492
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,293,1690309713472262117,1690309713980588117,508
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,294,1690309714136355117,1690309714636333117,499
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,295,1690309714724280117,1690309715332364117,608
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,296,1690309715732295117,1690309716316479117,584
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,297,1690309717252262117,1690309717696255117,443
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,298,1690309722300312117,1690309722828332117,528
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,299,1690309724304286117,1690309724772357117,468
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,300,1690309725000288117,1690309725528292117,528
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,301,1690309728304303117,1690309728840324117,536
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,302,1690309731304281117,1690309731788266117,483
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,303,1690309733376269117,1690309733880520117,504
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,304,1690309734332317117,1690309734940282117,607
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,305,1690309736392279117,1690309736880327117,488
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,306,1690309738616265117,1690309739172300117,556
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,307,1690309747032276117,1690309747384301117,352
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,308,1690309758692262117,1690309759040267117,348
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,309,1690309762948302117,1690309763380274117,431
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,310,1690309763588350117,1690309763988273117,399
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,311,1690309764200307117,1690309764744283117,543
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,312,1690309765448295117,1690309766096273117,647
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,313,1690309767888294117,1690309768296264117,407
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,314,1690309768676280117,1690309769196301117,520
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,315,1690309769932324117,1690309770388300117,455
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,316,1690309772848223117,1690309773276443117,428
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,317,1690309773836335117,1690309774264259117,427
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,318,1690309774944279117,1690309775316308117,372
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,319,1690309777336332117,1690309777768267117,431
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,320,1690309779184380117,1690309779596370117,411
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,321,1690309782000331117,1690309782404281117,403
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,322,1690309784248280117,1690309784672285117,424
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,323,1690309785804411117,1690309786188290117,383
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,324,1690309788576441117,1690309789012296117,435
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,325,1690309789372280117,1690309789852267117,479
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,326,1690309794524321117,1690309794944273117,419
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,327,1690309798168291117,1690309798612308117,444
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,328,1690309799920290117,1690309800372318117,452
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,329,1690309801428305117,1690309801880303117,451
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,330,1690309803388280117,1690309803836309117,448
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,331,1690309804584475117,1690309805080293117,495
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,332,1690309808712270117,1690309809204268117,491
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,333,1690309811072290117,1690309811496284117,423
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,334,1690309811692297117,1690309812136298117,444
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,335,1690309812828367117,1690309813280289117,451
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,336,1690309820520301117,1690309820900324117,380
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,337,1690309821520328117,1690309821900248117,379
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,338,1690309823256343117,1690309823624285117,367
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,339,1690309826920277117,1690309827296315117,376
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,340,1690309828864313117,1690309829360291117,495
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,341,1690309830292284117,1690309830692295117,400
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,342,1690309830756305117,1690309831188262117,431
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,343,1690309840064320117,1690309840524276117,459
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,344,1690309843420404117,1690309843840490117,420
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,345,1690309845516299117,1690309845972289117,455
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,346,1690309846408338117,1690309846752240117,343
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,347,1690309848832279117,1690309849248321117,416
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,348,1690309850072289117,1690309850508276117,435
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,349,1690309852664264117,1690309853140289117,476
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,350,1690309856272280117,1690309856712275117,439
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,351,1690309857612250117,1690309858064261117,452
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,352,1690309870012288117,1690309870432308117,420
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,353,1690309876316276117,1690309876728290117,412
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,354,1690309887076407117,1690309887496274117,419
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,355,1690309891376268117,1690309891768256117,391
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,356,1690309893532299117,1690309893924319117,392
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,357,1690309895472268117,1690309895840350117,368
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,358,1690309901376278117,1690309901800267117,423
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,359,1690309904784289117,1690309905184292117,400
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,360,1690309906980400117,1690309907376287117,395
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,361,1690309911076309117,1690309911804286117,727
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,362,1690309916936270117,1690309917316241117,379
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,363,1690309929908289117,1690309930172280117,263
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,364,1690309933164346117,1690309933596275117,431
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,365,1690309933976372117,1690309934452274117,475
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,366,1690309934712325117,1690309935044289117,331
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,367,1690309935048371117,1690309935240348117,191
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,368,1690309936008269117,1690309936396289117,388
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,369,1690309936480308117,1690309937076292117,595
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,370,1690309937640272117,1690309937996260117,355
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,371,1690309938776290117,1690309939224254117,447
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,372,1690309941256408117,1690309941680242117,423
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,373,1690309944532264117,1690309944940321117,408
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,374,1690309944944279117,1690309945268301117,324
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,375,1690309947448282117,1690309947916273117,467
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,376,1690309948552254117,1690309948976296117,424
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,377,1690309949868294117,1690309950404382117,536
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,378,1690309951484332117,1690309951904264117,419
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,379,1690309953876299117,1690309954248305117,372
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,380,1690309958304287117,1690309958700310117,396
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,381,1690309963196260117,1690309963596306117,400
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,382,1690309963852270117,1690309964296282117,444
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,383,1690309964696338117,1690309965152258117,455
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,384,1690309966120278117,1690309966628278117,508
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,385,1690309967552260117,1690309967972290117,420
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,386,1690309969288298117,1690309969700290117,411
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,387,1690309970268327117,1690309970576387117,308
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,388,1690309970580284117,1690309971216275117,635
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,389,1690309971512328117,1690309972000300117,487
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,390,1690309972060527117,1690309972568280117,507
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,391,1690309973112267117,1690309973624279117,512
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,392,1690309973740299117,1690309974240328117,500
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,393,1690309974628314117,1690309975140303117,511
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,394,1690309982512273117,1690309982900329117,388
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,395,1690309983244257117,1690309983680299117,436
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,396,1690309984576347117,1690309985024289117,447
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,397,1690309990300339117,1690309990740277117,439
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,398,1690309991400244117,1690309991828270117,428
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,399,1690309993060281117,1690309993468288117,408
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,400,1690309994928273117,1690309995380275117,452
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,401,1690309997824269117,1690309998232262117,407
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,402,1690310000012263117,1690310000404353117,392
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,403,1690310002160282117,1690310002648303117,488
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,404,1690310004704273117,1690310005128269117,423
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,405,1690310006568289117,1690310006968311117,400
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,406,1690310007616266117,1690310008140328117,524
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,407,1690310008480293117,1690310008976326117,496
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,408,1690310009992280117,1690310010592295117,600
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,409,1690310010760293117,1690310011288277117,527
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,410,1690310011712274117,1690310012172300117,460
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,411,1690310012328278117,1690310012680422117,352
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,412,1690310013592287117,1690310014008273117,415
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,413,1690310014452256117,1690310014812242117,359
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,414,1690310014816265117,1690310015288407117,472
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,415,1690310015792444117,1690310016356285117,563
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,416,1690310016700304117,1690310017276281117,575
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,417,1690310017492323117,1690310017792277117,299
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,418,1690310017796332117,1690310018148242117,351
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,419,1690310018280341117,1690310018612281117,331
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,420,1690310018616262117,1690310018876263117,260
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,421,1690310018884293117,1690310019328310117,444
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,422,1690310020000297117,1690310020408327117,408
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,423,1690310021432270117,1690310021900313117,468
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,424,1690310023072280117,1690310023472302117,400
